address	type	name	full_name	namespace	source	primary	external	external_entry
EXTERNAL:000000c8	Function	UuidCreate	RPCRT4.DLL::UuidCreate	RPCRT4.DLL	IMPORTED	true	true	false
59a70030	Function	FUN_59a70030	FUN_59a70030	Global	DEFAULT	true	false	false
59a700c0	Function	FUN_59a700c0	FUN_59a700c0	Global	DEFAULT	true	false	false
59a7032c	Label	Ordinal_21	Ordinal_21	Global	IMPORTED	false	false	true
59a7032c	Function	MapDebugInformation	MapDebugInformation	Global	IMPORTED	true	false	true
59a7052c	Label	Ordinal_89	Ordinal_89	Global	IMPORTED	false	false	true
59a7052c	Function	UnmapDebugInformation	UnmapDebugInformation	Global	IMPORTED	true	false	true
59a7059a	Function	FUN_59a7059a	FUN_59a7059a	Global	DEFAULT	true	false	false
59a706f7	Label	Ordinal_38	Ordinal_38	Global	IMPORTED	false	false	true
59a706f7	Function	SymFindFileInPath	SymFindFileInPath	Global	IMPORTED	true	false	true
59a70985	Label	Ordinal_10	Ordinal_10	Global	IMPORTED	false	false	true
59a70985	Function	FindFileInPath	FindFileInPath	Global	IMPORTED	true	false	true
59a709b4	Label	Ordinal_11	Ordinal_11	Global	IMPORTED	false	false	true
59a709b4	Function	FindFileInSearchPath	FindFileInSearchPath	Global	IMPORTED	true	false	true
59a709de	Function	FUN_59a709de	FUN_59a709de	Global	DEFAULT	true	false	false
